Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-01-10,2017,1,10,Tuesday,02,2017-02,68.64,69.27,68.22,68.23,10256500.0,63.12,-0.0069858206074046025,69.4078571428572,70.18880000000001
2017-01-11,2017,1,11,Wednesday,02,2017-02,68.2,68.62,68.19,68.53,6697600.0,63.4,0.004396825554791484,69.17285714285721,70.15960000000001
2017-01-12,2017,1,12,Thursday,02,2017-02,68.36,68.56,67.92,67.97,6544900.0,62.88,-0.00817156819741438,68.93928571428579,70.11860000000001
2017-01-13,2017,1,13,Friday,02,2017-02,67.98,68.02,67.08,67.13,10012500.0,62.1,-0.012358451555085415,68.76357142857151,70.07520000000001
2017-01-17,2017,1,17,Tuesday,03,2017-03,68.1,69.29,68.06,68.42,13167500.0,63.3,0.01921646012672329,68.68357142857151,70.05460000000002
2017-01-18,2017,1,18,Wednesday,03,2017-03,67.88,68.11,67.54,68.11,7321500.0,63.01,-0.004530803374596548,68.57000000000006,70.02420000000002
2017-01-19,2017,1,19,Thursday,03,2017-03,68.13,68.19,67.48,67.62,6821100.0,62.56,-0.007194213175429898,68.44928571428578,69.99340000000002
2017-01-20,2017,1,20,Friday,03,2017-03,67.74,67.83,67.02,67.18,12054700.0,62.15,-0.00650698644682457,68.30071428571435,69.94140000000002
2017-01-23,2017,1,23,Monday,04,2017-04,67.01,67.18,66.56,66.65,7951400.0,61.66,-0.007889234547324708,68.12428571428578,69.87860000000002
2017-01-24,2017,1,24,Tuesday,04,2017-04,66.89,67.41,66.66,67.4,10710600.0,62.35,0.011252812945679924,68.03428571428579,69.80460000000002
2017-01-25,2017,1,25,Wednesday,04,2017-04,67.52,67.73,66.79,66.89,8722900.0,61.88,-0.007566797102143252,67.87928571428577,69.71460000000002
2017-01-26,2017,1,26,Thursday,04,2017-04,67.13,67.22,66.62,66.73,6504100.0,61.73,-0.0023919275553111463,67.70214285714292,69.62460000000002
2017-01-27,2017,1,27,Friday,04,2017-04,66.86,66.97,65.28,65.66,13433600.0,60.74,-0.01603476159143702,67.51642857142863,69.52800000000002
2017-01-30,2017,1,30,Monday,05,2017-05,65.63,66.48,65.63,66.42,8641500.0,61.45,0.011574694859094459,67.35285714285719,69.42800000000003
2017-01-31,2017,1,31,Tuesday,05,2017-05,66.21,66.89,65.88,66.74,9320900.0,61.74,0.004817821494217389,67.24642857142862,69.33500000000002
2017-02-01,2017,2,1,Wednesday,05,2017-05,66.46,66.71,66.04,66.23,9050000.0,61.27,-0.007641512183997112,67.08214285714291,69.27580000000002
2017-02-02,2017,2,2,Thursday,05,2017-05,66.34,67.14,66.34,66.7,8998700.0,61.71,0.007096384832953273,66.99142857142863,69.23900000000002
2017-02-03,2017,2,3,Friday,05,2017-05,66.82,66.93,66.44,66.5,7625300.0,61.52,-0.002998455133324529,66.94642857142863,69.18160000000002
2017-02-06,2017,2,6,Monday,06,2017-06,66.37,66.86,66.37,66.4,9097200.0,61.43,-0.0015037364529487673,66.80214285714291,69.10720000000002
2017-02-07,2017,2,7,Tuesday,06,2017-06,66.56,67.0,66.51,66.89,5805700.0,61.88,0.007379485730562241,66.71500000000006,69.02840000000002
2017-02-08,2017,2,8,Wednesday,06,2017-06,66.89,67.82,66.89,67.81,7660800.0,62.73,0.01375389710479924,66.72857142857148,68.96000000000002
2017-02-09,2017,2,9,Thursday,06,2017-06,67.81,69.14,67.75,69.08,11080500.0,63.91,0.01872886474245261,66.86428571428577,68.91780000000001
2017-02-10,2017,2,10,Friday,06,2017-06,68.25,68.6,67.76,68.02,12445600.0,62.93,-0.015344602777815242,66.96214285714292,68.85080000000002
2017-02-13,2017,2,13,Monday,07,2017-07,68.32,68.65,67.56,67.77,8374300.0,62.7,-0.0036753897726851115,66.98857142857149,68.79760000000002
2017-02-14,2017,2,14,Tuesday,07,2017-07,67.88,68.68,67.71,68.66,8462300.0,63.52,0.01313275878897402,67.11500000000005,68.75740000000002
2017-02-15,2017,2,15,Wednesday,07,2017-07,67.8,68.71,67.76,68.69,8563300.0,63.55,0.00043691782255805833,67.25500000000007,68.71360000000001
2017-02-16,2017,2,16,Thursday,07,2017-07,68.67,69.24,68.61,68.87,8413800.0,63.71,0.0026204731224070965,67.48428571428578,68.69220000000001
2017-02-17,2017,2,17,Friday,07,2017-07,68.83,69.79,68.69,69.37,12837400.0,64.18,0.007260054886883527,67.69500000000006,68.67240000000001
2017-02-21,2017,2,21,Tuesday,08,2017-08,71.21,72.28,70.7,71.45,22412900.0,66.1,0.029984058228434307,68.03142857142863,68.6894
2017-02-22,2017,2,22,Wednesday,08,2017-08,72.25,72.37,71.48,71.71,15242700.0,66.34,0.0036389383811843423,68.42285714285721,68.7168
2017-02-23,2017,2,23,Thursday,08,2017-08,72.0,72.5,71.16,71.31,12799700.0,65.97,-0.005578043940674404,68.75214285714291,68.7414
2017-02-24,2017,2,24,Friday,08,2017-08,71.34,72.8,71.3,72.39,13889900.0,66.97,0.015145167129858361,69.17285714285721,68.7558
2017-02-27,2017,2,27,Monday,09,2017-09,72.28,72.42,71.53,71.74,9254700.0,66.37,-0.008979161919593248,69.55428571428578,68.7546
2017-02-28,2017,2,28,Tuesday,09,2017-09,70.87,71.0,70.0,70.93,15952600.0,65.62,-0.011290738537961698,69.84285714285721,68.74639999999998
2017-03-01,2017,3,1,Wednesday,09,2017-09,70.97,71.08,70.15,70.45,13522700.0,65.17,-0.006767282600710356,70.03142857142863,68.73379999999999
2017-03-02,2017,3,2,Thursday,09,2017-09,70.42,70.9,70.17,70.76,8916300.0,65.46,0.00440035772061198,70.15142857142864,68.72939999999998
2017-03-03,2017,3,3,Friday,09,2017-09,70.76,71.02,69.88,70.03,9297900.0,64.79,-0.010316610159623152,70.29500000000007,68.69839999999999
2017-03-06,2017,3,6,Monday,10,2017-10,70.0,70.44,69.78,69.88,9182600.0,64.65,-0.002141960995196368,70.44571428571437,68.6596
2017-03-07,2017,3,7,Tuesday,10,2017-10,69.9,70.21,69.86,69.87,7282900.0,64.64,-0.00014302385845399446,70.53214285714293,68.6322
2017-03-08,2017,3,8,Wednesday,10,2017-10,69.69,70.03,69.54,69.8,7979800.0,65.05,-0.001001856191105488,70.61142857142865,68.6364
2017-03-09,2017,3,9,Thursday,10,2017-10,69.75,70.04,69.56,69.86,7564500.0,65.1,0.0008595638391200033,70.68214285714292,68.6428
2017-03-10,2017,3,10,Friday,10,2017-10,70.0,70.36,69.8,70.1,7098800.0,65.33,0.0034354117044477217,70.73428571428579,68.6508
2017-03-13,2017,3,13,Monday,11,2017-11,69.99,70.45,69.71,69.95,6802500.0,65.19,-0.002139822099058719,70.62714285714291,68.6636
2017-03-14,2017,3,14,Tuesday,11,2017-11,70.82,71.21,70.72,70.72,9958400.0,65.91,0.01100792431814801,70.55642857142864,68.69279999999999
2017-03-15,2017,3,15,Wednesday,11,2017-11,70.5,70.7,70.02,70.58,8813800.0,65.77,-0.0019796293443424817,70.50428571428577,68.722
2017-03-16,2017,3,16,Thursday,11,2017-11,70.11,70.7,70.07,70.44,7061000.0,65.64,-0.0019835560501053617,70.36500000000007,68.7576
2017-03-17,2017,3,17,Friday,11,2017-11,70.58,70.75,69.81,69.89,14078400.0,65.13,-0.007808106653819591,70.23285714285721,68.7742
2017-03-20,2017,3,20,Monday,12,2017-12,70.14,70.45,69.71,69.98,7466200.0,65.22,0.0012877946497520387,70.16500000000006,68.7896
2017-03-21,2017,3,21,Tuesday,12,2017-12,70.17,70.4,69.69,69.9,8746800.0,65.14,-0.001143209877350837,70.12571428571435,68.82239999999999
2017-03-22,2017,3,22,Wednesday,12,2017-12,70.03,70.34,69.72,70.25,6455600.0,65.47,0.005007131137064524,70.08928571428578,68.85319999999999
2017-03-23,2017,3,23,Thursday,12,2017-12,70.2,70.31,69.75,69.86,6898800.0,65.1,-0.00555159273520911,70.07714285714292,68.88579999999999
2017-03-24,2017,3,24,Friday,12,2017-12,69.99,70.17,69.53,69.61,5859000.0,64.87,-0.0035785857116490405,70.0578571428572,68.9074
2017-03-27,2017,3,27,Monday,13,2017-13,69.52,70.07,69.36,69.66,5792600.0,64.92,0.0007183314368535143,70.04285714285719,68.9412
2017-03-28,2017,3,28,Tuesday,13,2017-13,69.33,70.37,69.33,70.32,7252200.0,65.53,0.009474533419725262,70.08000000000006,69.005
2017-03-29,2017,3,29,Wednesday,13,2017-13,70.35,71.18,70.31,70.74,6991000.0,65.92,0.005972670232764932,70.1428571428572,69.05139999999999
2017-03-30,2017,3,30,Thursday,13,2017-13,70.69,71.72,70.64,71.59,8141500.0,66.72,0.012015811419135325,70.24928571428578,69.12099999999998
2017-03-31,2017,3,31,Friday,13,2017-13,71.32,72.56,71.23,72.08,9939800.0,67.17,0.006844608440142119,70.40142857142862,69.21019999999999
2017-04-03,2017,4,3,Monday,14,2017-14,72.08,72.53,71.78,71.83,8291300.0,66.94,-0.0034683683913599994,70.48071428571434,69.30319999999999
2017-04-04,2017,4,4,Tuesday,14,2017-14,71.74,72.06,71.53,72.01,5567300.0,67.11,0.0025059209325810627,70.5828571428572,69.4104
2017-04-05,2017,4,5,Wednesday,14,2017-14,71.64,72.31,71.56,71.65,6354500.0,66.77,-0.004999313979612174,70.66928571428575,69.49539999999999
2017-04-06,2017,4,6,Thursday,14,2017-14,71.7,72.1,71.38,71.43,5941100.0,66.57,-0.0030704984789660106,70.77928571428576,69.58619999999999
2017-04-07,2017,4,7,Friday,14,2017-14,72.1,72.99,71.8,72.9,10768000.0,67.94,0.020579605409809965,70.98785714285718,69.7096
2017-04-10,2017,4,10,Monday,15,2017-15,72.99,73.48,72.73,73.06,7495900.0,68.09,0.0021947329131131177,71.21357142857147,69.85759999999999
2017-04-11,2017,4,11,Tuesday,15,2017-15,73.0,73.45,72.93,73.43,5810500.0,68.43,0.005064368449852363,71.44071428571432,69.99779999999998
2017-04-12,2017,4,12,Wednesday,15,2017-15,73.55,73.83,73.25,73.44,6627300.0,68.44,0.00013621321243229012,71.69642857142861,70.1318
2017-04-13,2017,4,13,Thursday,15,2017-15,73.37,73.66,73.15,73.15,5336400.0,68.17,-0.003948814077977758,71.94928571428575,70.27019999999999
2017-04-17,2017,4,17,Monday,16,2017-16,73.16,73.58,73.15,73.49,5465400.0,68.49,0.004647933435385498,72.22285714285718,70.40599999999999
2017-04-18,2017,4,18,Tuesday,16,2017-16,73.54,74.1,73.48,73.89,6627900.0,68.86,0.005442938325027624,72.47785714285718,70.5538
2017-04-19,2017,4,19,Wednesday,16,2017-16,74.1,74.38,73.86,74.07,5940600.0,69.03,0.002436057743437914,72.71571428571431,70.7072
2017-04-20,2017,4,20,Thursday,16,2017-16,74.14,75.11,74.11,74.8,7681300.0,69.71,0.009855587416515155,72.94500000000002,70.8654
2017-04-21,2017,4,21,Friday,16,2017-16,74.74,75.11,74.6,74.94,5755700.0,69.84,0.0018716495178692227,73.14928571428574,71.008
2017-04-24,2017,4,24,Monday,17,2017-17,75.08,75.4,74.42,74.78,7812500.0,69.69,-0.0021350901640879716,73.36000000000003,71.12200000000001
2017-04-25,2017,4,25,Tuesday,17,2017-17,74.97,75.17,74.86,75.05,5720400.0,69.94,0.003610648259808391,73.57714285714289,71.2626
2017-04-26,2017,4,26,Wednesday,17,2017-17,75.27,75.77,75.17,75.43,6948500.0,70.29,0.005063254336657552,73.84714285714288,71.4158
2017-04-27,2017,4,27,Thursday,17,2017-17,75.54,75.7,75.02,75.44,6052200.0,70.3,0.000132601566883217,74.13357142857146,71.55140000000002
2017-04-28,2017,4,28,Friday,17,2017-17,75.24,75.44,74.93,75.18,7330400.0,70.06,-0.0034464757133645385,74.29642857142859,71.6812
2017-05-01,2017,5,1,Monday,18,2017-18,75.09,75.72,75.09,75.23,6165900.0,70.11,0.0006651110874547062,74.4514285714286,71.8084
2017-05-02,2017,5,2,Tuesday,18,2017-18,75.3,75.71,75.25,75.52,7318400.0,70.38,0.003854755725011927,74.6007142857143,71.93140000000001
2017-05-03,2017,5,3,Wednesday,18,2017-18,75.4,75.88,75.18,75.76,5523600.0,70.6,0.003178038980833353,74.76642857142859,72.01760000000002
2017-05-04,2017,5,4,Thursday,18,2017-18,75.93,76.4,75.83,76.34,5500800.0,71.14,0.007655678264332888,74.99428571428572,72.11020000000002
2017-05-05,2017,5,5,Friday,18,2017-18,76.42,76.6,76.18,76.5,5597800.0,71.29,0.0020959348936981925,75.20928571428571,72.21400000000003
2017-05-08,2017,5,8,Monday,19,2017-19,76.5,76.52,76.07,76.12,6512200.0,70.94,-0.0049672843584047666,75.36857142857143,72.28860000000003
2017-05-09,2017,5,9,Tuesday,19,2017-19,76.44,77.05,76.33,76.72,8255300.0,71.5,0.007882270789172141,75.55785714285716,72.38820000000003
2017-05-10,2017,5,10,Wednesday,19,2017-19,76.33,76.78,76.19,76.7,7511900.0,71.96,-0.0002607439017550117,75.69357142857145,72.50360000000002
2017-05-11,2017,5,11,Thursday,19,2017-19,76.35,76.72,75.93,76.13,8349400.0,71.42,-0.00743154781621258,75.77857142857144,72.61720000000003
2017-05-12,2017,5,12,Friday,19,2017-19,75.95,76.25,75.37,75.71,5892900.0,71.03,-0.005516855170074941,75.84500000000001,72.71620000000003
2017-05-15,2017,5,15,Monday,20,2017-20,75.8,76.47,75.8,76.29,8843900.0,71.57,0.007660835267050414,75.93357142857144,72.84140000000002
2017-05-16,2017,5,16,Tuesday,20,2017-20,76.19,76.27,75.08,75.11,8371800.0,70.46,-0.01546729965939242,75.91071428571429,72.94600000000003
2017-05-17,2017,5,17,Wednesday,20,2017-20,75.11,75.73,74.96,75.12,10971000.0,70.47,0.00013316650444927802,75.88785714285713,73.05100000000002
2017-05-18,2017,5,18,Thursday,20,2017-20,76.89,77.66,76.13,77.54,19166800.0,72.74,0.03221509691778368,76.05642857142855,73.20580000000001
2017-05-19,2017,5,19,Friday,20,2017-20,77.97,79.44,77.77,78.77,18581700.0,73.9,0.015862725213003692,76.30928571428569,73.38400000000001
2017-05-22,2017,5,22,Monday,21,2017-21,78.65,79.0,78.3,78.55,8897600.0,73.69,-0.002792860234658412,76.52571428571426,73.55300000000003
2017-05-23,2017,5,23,Tuesday,21,2017-21,78.58,78.97,78.44,78.49,7584900.0,73.64,-0.0007639107021898406,76.72071428571427,73.72380000000003
2017-05-24,2017,5,24,Wednesday,21,2017-21,78.56,78.61,78.14,78.15,7427000.0,73.32,-0.004331715468775199,76.85,73.87240000000003
2017-05-25,2017,5,25,Thursday,21,2017-21,78.36,78.85,78.15,78.31,6135000.0,73.47,0.002047294044669412,76.9792857142857,74.02700000000003
2017-05-26,2017,5,26,Friday,21,2017-21,78.37,78.54,77.79,78.13,6125800.0,73.3,-0.002298560985665943,77.12285714285713,74.18080000000003
2017-05-30,2017,5,30,Tuesday,22,2017-22,78.0,78.4,77.93,78.15,5410400.0,73.32,0.0002560383100496111,77.225,74.34600000000003
2017-05-31,2017,5,31,Wednesday,22,2017-22,78.35,78.92,78.22,78.6,8201700.0,73.74,0.005758118227203957,77.36071428571427,74.51840000000003
2017-06-01,2017,6,1,Thursday,22,2017-22,78.64,79.81,78.6,79.81,8153100.0,74.87,0.015394390686547466,77.6235714285714,74.71660000000003
2017-06-02,2017,6,2,Friday,22,2017-22,79.8,79.93,79.22,79.62,7996500.0,74.7,-0.00238058912196093,77.9028571428571,74.90400000000002
2017-06-05,2017,6,5,Monday,23,2017-23,79.6,80.47,79.48,80.26,10145700.0,75.3,0.008038173418373873,78.18642857142854,75.11200000000002
2017-06-06,2017,6,6,Tuesday,23,2017-23,79.43,79.56,78.26,78.93,11525900.0,74.05,-0.016571166155679773,78.45928571428568,75.29840000000002
2017-06-07,2017,6,7,Wednesday,23,2017-23,79.08,79.5,78.73,79.15,8511200.0,74.26,0.0027872953231029562,78.74714285714283,75.48820000000002
2017-06-08,2017,6,8,Thursday,23,2017-23,79.15,80.13,78.23,78.93,10933000.0,74.05,-0.002779547902234669,78.84642857142855,75.66040000000002
2017-06-09,2017,6,9,Friday,23,2017-23,79.03,79.56,78.72,79.42,9405100.0,74.51,0.0062080053449258266,78.89285714285712,75.83400000000002
2017-06-12,2017,6,12,Monday,24,2017-24,79.4,80.37,78.84,79.24,10410600.0,74.34,-0.002266435524121757,78.94214285714284,75.98700000000002
2017-06-13,2017,6,13,Tuesday,24,2017-24,79.21,79.57,78.89,79.52,5528000.0,74.6,0.003533553594716743,79.01571428571427,76.13580000000002
2017-06-14,2017,6,14,Wednesday,24,2017-24,79.52,80.04,79.26,79.9,5006500.0,74.96,0.004778733637504917,79.14071428571427,76.29720000000002
2017-06-15,2017,6,15,Thursday,24,2017-24,79.18,79.3,77.76,78.91,11297200.0,74.03,-0.012390461137211317,79.18357142857143,76.43520000000001
2017-06-16,2017,6,16,Friday,24,2017-24,73.95,75.5,73.29,75.24,56233000.0,70.59,-0.04650875209757577,78.97714285714285,76.507
2017-06-19,2017,6,19,Monday,25,2017-25,75.38,76.01,74.52,75.5,16095100.0,70.83,0.003455637209097695,78.78785714285712,76.58840000000001
2017-06-20,2017,6,20,Tuesday,25,2017-25,75.88,75.92,75.32,75.54,10019200.0,70.87,0.0005298134506932506,78.5692857142857,76.64120000000001
2017-06-21,2017,6,21,Wednesday,25,2017-25,75.6,76.61,75.58,76.24,9011400.0,71.53,0.00926657320304991,78.3142857142857,76.7048
2017-06-22,2017,6,22,Thursday,25,2017-25,76.03,76.06,75.3,75.52,8111300.0,70.85,-0.009443877765968334,78.02142857142856,76.7466
2017-06-23,2017,6,23,Friday,25,2017-25,75.6,75.78,74.55,74.84,13080300.0,70.21,-0.009004241729375306,77.6342857142857,76.7746
2017-06-26,2017,6,26,Monday,26,2017-26,74.95,75.93,74.92,75.5,8587500.0,70.83,0.008818862832776775,77.38928571428569,76.8216
2017-06-27,2017,6,27,Tuesday,26,2017-26,75.5,76.37,75.45,76.01,6454400.0,71.31,0.0067549951818606235,77.16499999999996,76.87200000000001
2017-06-28,2017,6,28,Wednesday,26,2017-26,76.25,76.8,76.14,76.51,6988900.0,71.78,0.006578081646463563,76.99214285714281,76.92440000000002
2017-06-29,2017,6,29,Thursday,26,2017-26,76.25,76.32,75.49,75.93,7063500.0,71.23,-0.007580732124696121,76.7428571428571,76.96160000000002
2017-06-30,2017,6,30,Friday,26,2017-26,76.08,76.27,75.67,75.68,6963300.0,71.0,-0.0032925062425287477,76.48857142857139,76.9792
2017-07-03,2017,7,3,Monday,27,2017-27,75.84,76.34,75.08,75.36,4848600.0,70.7,-0.004228325760225138,76.19142857142853,76.98760000000001
2017-07-05,2017,7,5,Wednesday,27,2017-27,75.55,75.95,75.17,75.32,6036900.0,70.66,-0.0005307977070511116,75.86428571428566,76.9984
2017-07-06,2017,7,6,Thursday,27,2017-27,75.35,75.97,75.24,75.47,6161800.0,70.8,0.001991523187555355,75.61857142857137,77.0068
2017-07-07,2017,7,7,Friday,27,2017-27,75.65,75.82,75.05,75.33,5307100.0,70.67,-0.001855033621094404,75.62499999999993,77.0048
2017-07-10,2017,7,10,Monday,28,2017-28,75.15,75.31,73.13,73.23,15066700.0,68.7,-0.02787731877175359,75.46285714285708,76.9606
2017-07-11,2017,7,11,Tuesday,28,2017-28,73.38,74.05,73.33,73.47,7532600.0,68.93,0.0032773160285102243,75.31499999999994,76.9264
2017-07-12,2017,7,12,Wednesday,28,2017-28,73.66,74.21,73.66,73.94,5700200.0,69.37,0.006397185421179508,75.15071428571423,76.9006
2017-07-13,2017,7,13,Thursday,28,2017-28,74.67,75.25,74.51,75.05,8160500.0,70.41,0.015012179790380387,75.1171428571428,76.89120000000001
2017-07-14,2017,7,14,Friday,28,2017-28,76.27,76.56,75.91,76.34,9151900.0,71.62,0.01718845081516096,75.22428571428566,76.90280000000001
2017-07-17,2017,7,17,Monday,29,2017-29,76.29,76.87,76.19,76.37,8835600.0,71.65,0.0003930627473256454,75.28642857142852,76.9034
2017-07-18,2017,7,18,Tuesday,29,2017-29,76.25,76.54,76.0,76.2,4314900.0,71.49,-0.002226080820030507,75.29999999999995,76.8974
2017-07-19,2017,7,19,Wednesday,29,2017-29,76.08,76.22,75.6,75.87,5313600.0,71.18,-0.004330632741157414,75.25428571428566,76.8924
2017-07-20,2017,7,20,Thursday,29,2017-29,75.98,76.25,75.7,76.02,4965400.0,71.32,0.0019769855154134763,75.26071428571423,76.8784
2017-07-21,2017,7,21,Friday,29,2017-29,75.84,76.23,75.55,76.15,7153300.0,71.44,0.0017101406018591447,75.29428571428566,76.8674
2017-07-24,2017,7,24,Monday,30,2017-30,76.03,77.16,76.03,76.89,7388000.0,72.13,0.009717634260559382,75.40357142857138,76.8826
2017-07-25,2017,7,25,Tuesday,30,2017-30,77.61,78.86,77.39,78.52,11504000.0,73.66,0.021199080067068055,75.63214285714282,76.9388
2017-07-26,2017,7,26,Wednesday,30,2017-30,78.55,79.17,77.94,78.9,6716100.0,74.02,0.004839593722092417,75.87714285714283,76.991
2017-07-27,2017,7,27,Thursday,30,2017-30,78.72,79.86,78.48,79.78,8052500.0,74.85,0.011153323655251457,76.19499999999996,77.0844
2017-07-28,2017,7,28,Friday,30,2017-30,79.8,79.96,79.54,79.81,4975200.0,74.87,0.0003760187986447949,76.66499999999996,77.1782
2017-07-31,2017,7,31,Monday,31,2017-31,79.82,80.34,79.69,79.99,6263200.0,75.04,0.0022553603643908904,77.13071428571425,77.2272
2017-08-01,2017,8,1,Tuesday,31,2017-31,80.25,80.73,80.0,80.5,5726500.0,75.52,0.0063758238511151255,77.59928571428567,77.26180000000001
2017-08-02,2017,8,2,Wednesday,31,2017-31,80.34,81.11,80.3,80.53,8673000.0,75.55,0.00037265564343935687,77.99071428571425,77.3014
2017-08-03,2017,8,3,Thursday,31,2017-31,81.34,81.76,80.67,80.87,9946900.0,75.87,0.004222078386179717,78.31428571428567,77.349
2017-08-04,2017,8,4,Friday,31,2017-31,81.06,81.4,80.21,80.48,7141800.0,75.5,-0.004822547006342437,78.6078571428571,77.3956
2017-08-07,2017,8,7,Monday,32,2017-32,80.57,81.45,80.54,81.28,5484500.0,76.25,0.009940300559075022,78.97071428571424,77.45500000000001
2017-08-08,2017,8,8,Tuesday,32,2017-32,81.17,81.86,80.9,81.59,7381400.0,76.54,0.0038139463982460597,79.37928571428564,77.52420000000001
2017-08-09,2017,8,9,Wednesday,32,2017-32,81.11,81.99,80.9,81.61,6606500.0,77.04,0.0002451804554335357,79.77857142857135,77.59340000000002
2017-08-10,2017,8,10,Thursday,32,2017-32,81.07,81.4,80.55,80.66,8045000.0,76.15,-0.011640692821189513,80.1007142857142,77.6346
2017-08-11,2017,8,11,Friday,32,2017-32,80.73,81.25,80.36,80.4,7905500.0,75.9,-0.0032234332311666947,80.3514285714285,77.64640000000001
2017-08-14,2017,8,14,Monday,33,2017-33,80.59,81.24,80.5,80.7,7792000.0,76.19,0.003731286276987378,80.50714285714278,77.668
2017-08-15,2017,8,15,Tuesday,33,2017-33,80.83,81.4,80.54,80.77,7066100.0,76.25,0.0008674064122842218,80.64071428571421,77.6782
2017-08-16,2017,8,16,Wednesday,33,2017-33,81.27,81.44,80.54,80.98,11536000.0,76.45,0.0026000584696721507,80.7264285714285,77.71920000000001
2017-08-17,2017,8,17,Thursday,33,2017-33,78.85,79.81,78.33,79.7,17293700.0,75.24,-0.01580645042763895,80.71857142857137,77.73020000000001
2017-08-18,2017,8,18,Friday,33,2017-33,79.62,80.35,79.28,79.31,9753000.0,74.87,-0.00489334259199159,80.66999999999993,77.73780000000001
2017-08-21,2017,8,21,Monday,34,2017-34,79.12,80.07,78.79,79.71,9613900.0,75.25,0.005043519583812772,80.61357142857136,77.7436
2017-08-22,2017,8,22,Tuesday,34,2017-34,79.8,80.16,79.71,80.02,6546100.0,75.54,0.0038890673962401756,80.57714285714279,77.7592
2017-08-23,2017,8,23,Wednesday,34,2017-34,80.35,80.56,79.88,79.96,7799300.0,75.49,-0.0007497820683668444,80.51214285714279,77.76800000000001
2017-08-24,2017,8,24,Thursday,34,2017-34,80.61,80.88,77.85,78.34,19128000.0,73.96,-0.020260164646457857,80.35928571428565,77.73680000000002
2017-08-25,2017,8,25,Friday,34,2017-34,78.5,79.09,78.48,78.63,9902200.0,74.23,0.0037018244713278303,80.16999999999993,77.73120000000002
2017-08-28,2017,8,28,Monday,35,2017-35,78.41,78.46,77.86,78.03,8621500.0,73.66,-0.007630656175496853,79.91571428571422,77.78700000000002
2017-08-29,2017,8,29,Tuesday,35,2017-35,77.67,78.98,77.5,78.77,7665200.0,74.36,0.009483504746201188,79.71285714285708,77.85240000000003
2017-08-30,2017,8,30,Wednesday,35,2017-35,78.82,79.1,78.52,78.54,5829800.0,74.15,-0.0029198392451538213,79.5614285714285,77.91240000000002
2017-08-31,2017,8,31,Thursday,35,2017-35,78.6,78.75,78.06,78.07,8194800.0,73.7,-0.005984227339246306,79.39499999999991,77.94900000000003
2017-09-01,2017,9,1,Friday,35,2017-35,78.31,78.5,78.21,78.37,6474400.0,73.99,0.003842744369546791,79.22857142857133,78.00600000000003
2017-09-05,2017,9,5,Tuesday,36,2017-36,77.95,79.89,77.9,79.8,12068500.0,75.34,0.018246781358421504,79.15928571428562,78.10520000000002
2017-09-06,2017,9,6,Wednesday,36,2017-36,79.88,80.4,79.72,80.08,8426100.0,75.6,0.0035087564986089337,79.0949999999999,78.19680000000002
2017-09-07,2017,9,7,Thursday,36,2017-36,80.32,80.76,80.0,80.12,6820800.0,75.64,0.0004995119207380494,79.12499999999989,78.27900000000002
2017-09-08,2017,9,8,Friday,36,2017-36,79.74,79.88,77.73,78.88,9999600.0,74.47,-0.015476852853914314,79.09428571428559,78.32640000000002
2017-09-11,2017,9,11,Monday,37,2017-37,79.15,79.35,78.66,79.08,7000200.0,74.66,0.002535555078610807,79.04928571428559,78.38940000000002
2017-09-12,2017,9,12,Tuesday,37,2017-37,79.3,79.91,79.17,79.61,6005000.0,75.16,0.006702058257777477,79.01999999999987,78.46800000000003
2017-09-13,2017,9,13,Wednesday,37,2017-37,79.61,80.68,79.59,79.86,8823700.0,75.39,0.0031403089823303088,79.012857142857,78.55800000000004
2017-09-14,2017,9,14,Thursday,37,2017-37,79.79,79.82,79.22,79.68,6939300.0,75.22,-0.002253948206862977,79.1085714285713,78.64520000000002
2017-09-15,2017,9,15,Friday,37,2017-37,79.81,80.75,79.27,80.38,13317800.0,75.88,0.008785102228428654,79.2335714285713,78.74340000000002
2017-09-18,2017,9,18,Monday,38,2017-38,80.21,81.12,79.95,80.0,8176100.0,75.52,-0.0047275101567860744,79.37428571428559,78.83680000000003
2017-09-19,2017,9,19,Tuesday,38,2017-38,80.18,80.46,79.7,80.05,6174400.0,75.57,0.0006250381469725674,79.46571428571416,78.97320000000003
2017-09-20,2017,9,20,Wednesday,38,2017-38,80.17,80.56,79.87,80.5,5318200.0,76.0,0.0056214482334402405,79.60571428571416,79.11380000000004
2017-09-21,2017,9,21,Thursday,38,2017-38,80.57,80.57,79.72,80.01,6430300.0,75.53,-0.006086929984714717,79.7442857142856,79.23520000000003
2017-09-22,2017,9,22,Friday,38,2017-38,79.89,80.08,79.25,79.53,5755300.0,75.08,-0.00599929188998527,79.82714285714272,79.32480000000004
2017-09-25,2017,9,25,Monday,39,2017-39,78.92,80.1,78.86,79.15,8547800.0,74.72,-0.004778036706281075,79.78071428571415,79.38100000000004
2017-09-26,2017,9,26,Tuesday,39,2017-39,79.04,79.54,78.92,79.39,5835300.0,74.95,0.0030321902608057005,79.73142857142845,79.44140000000004
2017-09-27,2017,9,27,Wednesday,39,2017-39,79.42,79.57,78.67,79.29,6314600.0,74.85,-0.0012595852738365165,79.67214285714275,79.50320000000005
